id,split,text,entities,difficulty,pattern_type,missing_entities,has_typo,word_count
sp_ner_v2_train_00094,train,"roti sabzi donate karna hai, more than 406 meals approx, birthday party ke baad, location Pune, pickup soon.","[[0, 10, ""FOOD_TYPE""], [29, 48, ""QUANTITY""], [57, 71, ""EVENT_TYPE""], [90, 94, ""LOCATION""], [103, 107, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_00095,train,89 pakets of chole rice are available from a conference in Bhopal. Pickup soon.,"[[0, 9, ""QUANTITY""], [13, 23, ""FOOD_TYPE""], [45, 55, ""EVENT_TYPE""], [59, 65, ""LOCATION""], [74, 78, ""TIME""]]",hard,formal+typo,,True,
sp_ner_v2_train_00096,train,"rice bacha hai, maybe more than 200 meals, after college fest in Nagpur. Need pickup ASAP.","[[0, 4, ""FOOD_TYPE""], [22, 41, ""QUANTITY""], [49, 61, ""EVENT_TYPE""], [65, 71, ""LOCATION""], [85, 89, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00097,train,Still have nearly 220 servings biryani after college fest. Location is Indore. Pickup soon.,"[[11, 30, ""QUANTITY""], [31, 38, ""FOOD_TYPE""], [45, 57, ""EVENT_TYPE""], [71, 77, ""LOCATION""], [86, 90, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00098,train,about 334 portions roti sabzi can be donated after the office lunch at MP Nagar. Please collect before midnight.,"[[0, 18, ""QUANTITY""], [19, 29, ""FOOD_TYPE""], [55, 67, ""EVENT_TYPE""], [71, 79, ""LOCATION""], [96, 111, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00099,train,We have about 73 portions of veg meals left after a catering order near Arera Colony. Collect after 6 PM.,"[[8, 25, ""QUANTITY""], [29, 38, ""FOOD_TYPE""], [52, 66, ""EVENT_TYPE""], [72, 84, ""LOCATION""], [94, 104, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00100,train,Pickup within 2 hours. nearly 219 servings of veg meals left after temple event near Mumbai.,"[[7, 21, ""TIME""], [23, 42, ""QUANTITY""], [46, 55, ""FOOD_TYPE""], [67, 79, ""EVENT_TYPE""], [85, 91, ""LOCATION""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_00101,train,"Donation available: many plates fruit salad from birthday party, location Nagpur, pickup before 8 PM.","[[20, 31, ""QUANTITY""], [32, 43, ""FOOD_TYPE""], [49, 63, ""EVENT_TYPE""], [74, 80, ""LOCATION""], [89, 100, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00102,train,around 225 plates paneer curry can be donated after the reception at Mumbai. Please collect before 8 PM.,"[[0, 17, ""QUANTITY""], [18, 30, ""FOOD_TYPE""], [56, 65, ""EVENT_TYPE""], [69, 75, ""LOCATION""], [92, 103, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00103,train,community lunch ke baad 123 packets sandwiches bachi hai in Arera Colony. Pickup in the next hour.,"[[0, 15, ""EVENT_TYPE""], [24, 35, ""QUANTITY""], [36, 46, ""FOOD_TYPE""], [60, 72, ""LOCATION""], [81, 97, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_00104,train,"There is leftover upma, around more than 447 meals, from a catering order in Hyderabad. Pickup tomorow morning.","[[18, 22, ""FOOD_TYPE""], [31, 50, ""QUANTITY""], [59, 73, ""EVENT_TYPE""], [77, 86, ""LOCATION""], [95, 110, ""TIME""]]",hard,formal+typo,,True,
sp_ner_v2_train_00105,train,"paratha rolls bacha hai, maybe 286 food packets, after birthday party in Bhopal. Need pickup after 6 PM.","[[0, 13, ""FOOD_TYPE""], [31, 47, ""QUANTITY""], [55, 69, ""EVENT_TYPE""], [73, 79, ""LOCATION""], [93, 103, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00106,train,94 packets of food available after school function near MP Nagar. Pickup tonight.,"[[0, 10, ""QUANTITY""], [35, 50, ""EVENT_TYPE""], [56, 64, ""LOCATION""], [73, 80, ""TIME""]]",hard,missing_entity,FOOD_TYPE,False,
sp_ner_v2_train_00107,train,Leftover food available after an event in Jaipur.,"[[42, 48, ""LOCATION""]]",hard,missing_entity,"QUANTITY,FOOD_TYPE,EVENT_TYPE,TIME",False,
sp_ner_v2_train_00108,train,"Donation available: 169 food packets chole rice from wedding, location Indore, pikcup around 10 PM.","[[20, 36, ""QUANTITY""], [37, 47, ""FOOD_TYPE""], [53, 60, ""EVENT_TYPE""], [71, 77, ""LOCATION""], [86, 98, ""TIME""]]",hard,formal+typo,,True,
sp_ner_v2_train_00109,train,Still have 486 servings veg biryani after wedding. Location is Gurgaon. Pickup within 2 hours.,"[[11, 23, ""QUANTITY""], [24, 35, ""FOOD_TYPE""], [42, 49, ""EVENT_TYPE""], [63, 70, ""LOCATION""], [79, 93, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00110,train,"Donation available: 500+ plates biryani from office lunch, location Mumbai, pickup ASAP.","[[20, 31, ""QUANTITY""], [32, 39, ""FOOD_TYPE""], [45, 57, ""EVENT_TYPE""], [68, 74, ""LOCATION""], [83, 87, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00111,train,Pickup tomorrow morning. 283 servings of poha left after community lunch near Gurgaon.,"[[7, 23, ""TIME""], [25, 37, ""QUANTITY""], [41, 45, ""FOOD_TYPE""], [57, 72, ""EVENT_TYPE""], [78, 85, ""LOCATION""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_00112,train,"Donation available: more than 286 meals rice from reception, location Vijay Nagar, pickup before 8 PM.","[[20, 39, ""QUANTITY""], [40, 44, ""FOOD_TYPE""], [50, 59, ""EVENT_TYPE""], [70, 81, ""LOCATION""], [90, 101, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00113,train,Still have almost hundred plates upma after office lunch. Location is Pune. Pickup by evening.,"[[11, 32, ""QUANTITY""], [33, 37, ""FOOD_TYPE""], [44, 56, ""EVENT_TYPE""], [70, 74, ""LOCATION""], [83, 93, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00114,train,"Near Nagpur, 170 boxes of rice remain after a college fest. Pickup before lunch.","[[5, 11, ""LOCATION""], [13, 22, ""QUANTITY""], [26, 30, ""FOOD_TYPE""], [46, 58, ""EVENT_TYPE""], [67, 79, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_00115,train,"There is leftover veg biryani, around about 54 portions, from a temple event in Andheri. Pickup before midnight.","[[18, 29, ""FOOD_TYPE""], [38, 55, ""QUANTITY""], [64, 76, ""EVENT_TYPE""], [80, 87, ""LOCATION""], [96, 111, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00116,train,"veg biryani bacha hai, maybe about 307 portions, after school function in Jaipur. Need pickup ASAP.","[[0, 11, ""FOOD_TYPE""], [29, 47, ""QUANTITY""], [55, 70, ""EVENT_TYPE""], [74, 80, ""LOCATION""], [94, 98, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00117,train,Still have 103 plates vada pav after hostel mess. Location is MP Nagar. Pickup before lunch.,"[[11, 21, ""QUANTITY""], [22, 30, ""FOOD_TYPE""], [37, 48, ""EVENT_TYPE""], [62, 70, ""LOCATION""], [79, 91, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00118,train,"Donation available: about 188 portions idli sambar from religious event, location Noida, pickup ASAP.","[[20, 38, ""QUANTITY""], [39, 50, ""FOOD_TYPE""], [56, 71, ""EVENT_TYPE""], [82, 87, ""LOCATION""], [96, 100, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00119,train,"fruit salad bacha hai, maybe about 385 portions, after conference in Noida. Need pickup before midnight.","[[0, 11, ""FOOD_TYPE""], [29, 47, ""QUANTITY""], [55, 65, ""EVENT_TYPE""], [69, 74, ""LOCATION""], [88, 103, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00120,train,"Got about 372 portions roti sabzi left from yesterday's conference near Andheri, pickup before lunch.","[[4, 22, ""QUANTITY""], [23, 33, ""FOOD_TYPE""], [56, 66, ""EVENT_TYPE""], [72, 79, ""LOCATION""], [88, 100, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00121,train,roughly 439 lunch boxes of vada pav are avaliable from a reception in Kolar Road. Pickup after 6 PM.,"[[0, 23, ""QUANTITY""], [27, 35, ""FOOD_TYPE""], [57, 66, ""EVENT_TYPE""], [70, 80, ""LOCATION""], [89, 99, ""TIME""]]",hard,formal+typo,,True,
sp_ner_v2_train_00122,train,Lots of dal rice left after catering order; can collect from Vijay Nagar.,"[[8, 16, ""FOOD_TYPE""], [28, 42, ""EVENT_TYPE""], [61, 72, ""LOCATION""]]",hard,missing_entity,"QUANTITY,TIME",False,
sp_ner_v2_train_00123,train,nearly 37 servings chapati sabzi can be donated after the seminar at Lucknow. Please collect within 2 hours.,"[[0, 18, ""QUANTITY""], [19, 32, ""FOOD_TYPE""], [58, 65, ""EVENT_TYPE""], [69, 76, ""LOCATION""], [93, 107, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00124,train,255 food packets poha can be donated after the catering order at Bangalore. Please collect ASAP.,"[[0, 16, ""QUANTITY""], [17, 21, ""FOOD_TYPE""], [47, 61, ""EVENT_TYPE""], [65, 74, ""LOCATION""], [91, 95, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00125,train,433 food packets khichdi left after religious event near Vijay Nagar.,"[[0, 16, ""QUANTITY""], [17, 24, ""FOOD_TYPE""], [36, 51, ""EVENT_TYPE""], [57, 68, ""LOCATION""]]",hard,missing_entity,TIME,False,
sp_ner_v2_train_00126,train,"Donation available: 279 servings paneer curry from seminar, location Arera Colony, pickup soon.","[[20, 32, ""QUANTITY""], [33, 45, ""FOOD_TYPE""], [51, 58, ""EVENT_TYPE""], [69, 81, ""LOCATION""], [90, 94, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00127,train,within 2 hours pickup needed for around 467 plates rice from temple event in Hyderabad.,"[[0, 14, ""TIME""], [33, 50, ""QUANTITY""], [51, 55, ""FOOD_TYPE""], [61, 73, ""EVENT_TYPE""], [77, 86, ""LOCATION""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_00128,train,"rice bacha hai, maybe 178 servings, after corporate event in Andheri. Need pickup tonight.","[[0, 4, ""FOOD_TYPE""], [22, 34, ""QUANTITY""], [42, 57, ""EVENT_TYPE""], [61, 68, ""LOCATION""], [82, 89, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00129,train,approx 255 packets of packed lunch boxes are available from a catering order in Kolar Road. Pickup after 6 PM.,"[[0, 18, ""QUANTITY""], [22, 40, ""FOOD_TYPE""], [62, 76, ""EVENT_TYPE""], [80, 90, ""LOCATION""], [99, 109, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00130,train,412 boxes paneer curry left after religious event. Pickup before 8 PM.,"[[0, 9, ""QUANTITY""], [10, 22, ""FOOD_TYPE""], [34, 49, ""EVENT_TYPE""], [58, 69, ""TIME""]]",hard,missing_entity,LOCATION,False,
sp_ner_v2_train_00131,train,"Hi everyone, we just finished a office lunch in Gurgaon and have 357 servings of poha left. Pickup before lunch.","[[32, 44, ""EVENT_TYPE""], [48, 55, ""LOCATION""], [65, 77, ""QUANTITY""], [81, 85, ""FOOD_TYPE""], [99, 111, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_00132,train,397 plates veg biryani left after family function. Pickup before midnight.,"[[0, 10, ""QUANTITY""], [11, 22, ""FOOD_TYPE""], [34, 49, ""EVENT_TYPE""], [58, 73, ""TIME""]]",hard,missing_entity,LOCATION,False,
sp_ner_v2_train_00133,train,We have about 104 portions of sandwiches left after a temple event near Mumbai. Collect before lunch.,"[[8, 26, ""QUANTITY""], [30, 40, ""FOOD_TYPE""], [54, 66, ""EVENT_TYPE""], [72, 78, ""LOCATION""], [88, 100, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00134,train,Pickup around 10 PM. 37 food packets of food packets left after conference near Indore.,"[[7, 19, ""TIME""], [21, 36, ""QUANTITY""], [24, 36, ""FOOD_TYPE""], [64, 74, ""EVENT_TYPE""], [80, 86, ""LOCATION""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_00135,train,"Near Pune, 456 plates of paratha rolls remain after a conference. Pickup early morning.","[[5, 9, ""LOCATION""], [11, 21, ""QUANTITY""], [25, 38, ""FOOD_TYPE""], [54, 64, ""EVENT_TYPE""], [73, 86, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_00136,train,"There is leftover food packets, around roughly 269 lunch boxes, from a family function in Noida. Pickup by 9 PM.","[[18, 30, ""FOOD_TYPE""], [39, 62, ""QUANTITY""], [71, 86, ""EVENT_TYPE""], [90, 95, ""LOCATION""], [104, 111, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00137,train,Lots of rice left after community lunch; can collect from Gurgaon.,"[[8, 12, ""FOOD_TYPE""], [24, 39, ""EVENT_TYPE""], [58, 65, ""LOCATION""]]",hard,missing_entity,"QUANTITY,TIME",False,
sp_ner_v2_train_00138,train,Still have enough for 50 people veg meals after seminar. Location is Lucknow. Pickup within 2 hours.,"[[11, 31, ""QUANTITY""], [32, 41, ""FOOD_TYPE""], [48, 55, ""EVENT_TYPE""], [69, 76, ""LOCATION""], [85, 99, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00139,train,"rice bacha hai, maybe around 202 plates, after catering order in Hyderabad. Need pickup before lunch.","[[0, 4, ""FOOD_TYPE""], [22, 39, ""QUANTITY""], [47, 61, ""EVENT_TYPE""], [65, 74, ""LOCATION""], [88, 100, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00140,train,hostel mess ke baad around 218 plates rice bachi hai in Kolar Road. Pickup early morning.,"[[0, 11, ""EVENT_TYPE""], [20, 37, ""QUANTITY""], [38, 42, ""FOOD_TYPE""], [56, 66, ""LOCATION""], [75, 88, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_00141,train,"Donation available: roughly 148 lunch boxes pulao from conference, location Arera Colony, pickup ASAP.","[[20, 43, ""QUANTITY""], [44, 49, ""FOOD_TYPE""], [55, 65, ""EVENT_TYPE""], [76, 88, ""LOCATION""], [97, 101, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00142,train,"Donation available: approx 380 packets rice from office lunch, location Jaipur, pickup before 7:30 PM.","[[20, 38, ""QUANTITY""], [39, 43, ""FOOD_TYPE""], [49, 61, ""EVENT_TYPE""], [72, 78, ""LOCATION""], [87, 101, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00143,train,"Anyone can take roughly 379 lunch boxes of idli sambar? It is from a temple event at Bangalore, available by 9 PM.","[[16, 39, ""QUANTITY""], [43, 54, ""FOOD_TYPE""], [69, 81, ""EVENT_TYPE""], [85, 94, ""LOCATION""], [106, 113, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00144,train,"Please help, instead of wasting food, we want to donate around 28 plates roti sabzi from catering order at Hyderabad. DM for details. Pickup within 2 hours.","[[56, 72, ""QUANTITY""], [73, 83, ""FOOD_TYPE""], [89, 103, ""EVENT_TYPE""], [107, 116, ""LOCATION""], [141, 155, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_00145,train,"There is leftover food packets, around 191 packets, from a reception in Jaipur. Pickup in the next hour.","[[18, 30, ""FOOD_TYPE""], [39, 50, ""QUANTITY""], [59, 68, ""EVENT_TYPE""], [72, 78, ""LOCATION""], [87, 103, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00146,train,We have 170 packets of veg biryani left after a hostel mess near Arera Colony. Collect by 9 PM.,"[[8, 19, ""QUANTITY""], [23, 34, ""FOOD_TYPE""], [48, 59, ""EVENT_TYPE""], [65, 77, ""LOCATION""], [87, 94, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00147,train,"Got 155 packets upma left from yesterday's reception near Pune, pickup in the next hour.","[[4, 15, ""QUANTITY""], [16, 20, ""FOOD_TYPE""], [43, 52, ""EVENT_TYPE""], [58, 62, ""LOCATION""], [71, 87, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00148,train,chole rice left after a temple event in Mumbai. Pickup before 7:30 PM.,"[[0, 10, ""FOOD_TYPE""], [24, 36, ""EVENT_TYPE""], [40, 46, ""LOCATION""], [55, 69, ""TIME""]]",hard,missing_entity,QUANTITY,False,
sp_ner_v2_train_00149,train,more than 336 meals veg meals can be donated after the college fest at Bhopal. Please collect before 7:30 PM.,"[[0, 19, ""QUANTITY""], [20, 29, ""FOOD_TYPE""], [55, 67, ""EVENT_TYPE""], [71, 77, ""LOCATION""], [94, 108, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00150,train,"At Indore, leftover rice from office lunch, quantity approx 227 packets. Collection within 2 hours.","[[3, 9, ""LOCATION""], [20, 24, ""FOOD_TYPE""], [30, 42, ""EVENT_TYPE""], [53, 71, ""QUANTITY""], [84, 98, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_00151,train,ASAP pickup needed for more than 204 meals sandwiches from office lunch in Noida.,"[[0, 4, ""TIME""], [23, 42, ""QUANTITY""], [43, 53, ""FOOD_TYPE""], [59, 71, ""EVENT_TYPE""], [75, 80, ""LOCATION""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_00152,train,"Please help, instead of wasting food, we want to donate nearly 499 servings roti sabzi from wedding at Arera Colony. Pickup before midnight.","[[56, 75, ""QUANTITY""], [76, 86, ""FOOD_TYPE""], [92, 99, ""EVENT_TYPE""], [103, 115, ""LOCATION""], [124, 139, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_00153,train,more than 270 meals vada pav can be donated after the catering order at Pune. Please collect by 9 PM.,"[[0, 19, ""QUANTITY""], [20, 28, ""FOOD_TYPE""], [54, 68, ""EVENT_TYPE""], [72, 76, ""LOCATION""], [93, 100, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00154,train,Still have some extra food khichdi after corporate event. Location is Jaipur. Pickup around 10 PM.,"[[11, 26, ""QUANTITY""], [27, 34, ""FOOD_TYPE""], [41, 56, ""EVENT_TYPE""], [70, 76, ""LOCATION""], [85, 97, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00155,train,before midnight pickup needed for around 387 plates veg meals from school function in Kolar Road.,"[[0, 15, ""TIME""], [34, 51, ""QUANTITY""], [52, 61, ""FOOD_TYPE""], [67, 82, ""EVENT_TYPE""], [86, 96, ""LOCATION""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_00156,train,"There is leftover idli sambar, around more than 245 meals, from a religious event in MP Nagar. Pickup in the next hour.","[[18, 29, ""FOOD_TYPE""], [38, 57, ""QUANTITY""], [66, 81, ""EVENT_TYPE""], [85, 93, ""LOCATION""], [102, 118, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00157,train,pulao avaliable early morning; source catering order; area Andheri; quantity around 300 plates.,"[[0, 5, ""FOOD_TYPE""], [16, 29, ""TIME""], [38, 52, ""EVENT_TYPE""], [59, 66, ""LOCATION""], [77, 94, ""QUANTITY""]]",hard,hinglish_or_reordered+typo,,True,
sp_ner_v2_train_00158,train,Still have 446 boxes chapati sabzi after community lunch. Location is Noida. Pickup after 6 PM.,"[[11, 20, ""QUANTITY""], [21, 34, ""FOOD_TYPE""], [41, 56, ""EVENT_TYPE""], [70, 75, ""LOCATION""], [84, 94, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00159,train,228+ plates of sandwiches are available from a reception in Mumbai. Pickup before 8 PM.,"[[0, 11, ""QUANTITY""], [15, 25, ""FOOD_TYPE""], [47, 56, ""EVENT_TYPE""], [60, 66, ""LOCATION""], [75, 86, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00160,train,Still have approx 313 pakets rajma rice after seminar. Location is Hyderabad. Pickup tonight.,"[[11, 28, ""QUANTITY""], [29, 39, ""FOOD_TYPE""], [46, 53, ""EVENT_TYPE""], [67, 76, ""LOCATION""], [85, 92, ""TIME""]]",hard,casual+typo,,True,
sp_ner_v2_train_00161,train,approx 486 packets of veg meals are available from a catering order in Vijay Nagar. Pickup by evening.,"[[0, 18, ""QUANTITY""], [22, 31, ""FOOD_TYPE""], [53, 67, ""EVENT_TYPE""], [71, 82, ""LOCATION""], [91, 101, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00162,train,"Anyone can take 175 packets of fruit salad? It is from a hostel mess at Nagpur, available tomorrow morning.","[[16, 27, ""QUANTITY""], [31, 42, ""FOOD_TYPE""], [57, 68, ""EVENT_TYPE""], [72, 78, ""LOCATION""], [90, 106, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_00163,train,130 boxes poha can be donated after the hostel mess at Delhi. Please collect before midnight.,"[[0, 9, ""QUANTITY""], [10, 14, ""FOOD_TYPE""], [40, 51, ""EVENT_TYPE""], [55, 60, ""LOCATION""], [77, 92, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_00164,train,"Donation avaliable: more than 361 meals upma from birthday party, location Bangalore, pickup by evening.","[[20, 39, ""QUANTITY""], [40, 44, ""FOOD_TYPE""], [50, 64, ""EVENT_TYPE""], [75, 84, ""LOCATION""], [93, 103, ""TIME""]]",hard,formal+typo,,True,
sp_ner_v2_train_00165,train,"paneer curry donate karna hai, roughly 330 lunch boxes approx, office lunch ke baad, location Delhi, pickup before 8 PM.","[[0, 12, ""FOOD_TYPE""], [31, 54, ""QUANTITY""], [63, 75, ""EVENT_TYPE""], [94, 99, ""LOCATION""], [108, 119, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_00166,train,before lunch pickup needed for lots of servings vada pav from birthday party in Nagpur.,"[[0, 12, ""TIME""], [31, 47, ""QUANTITY""], [48, 56, ""FOOD_TYPE""], [62, 76, ""EVENT_TYPE""], [80, 86, ""LOCATION""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_00167,train,Leftover idli sambar after conference in Mumbai. Need pickup before lunch.,"[[9, 20, ""FOOD_TYPE""], [27, 37, ""EVENT_TYPE""], [41, 47, ""LOCATION""], [61, 73, ""TIME""]]",hard,hinglish_or_reordered,,False,
